video_id,title,duration_sec,hashtags_count,views,likes,comments,shares,upload_hour,category
vid_2166,Short Video #1166,15,8,97016,12695,701,331,12,Tech
vid_2167,Short Video #1167,12,4,142702,10500,1618,635,16,Education
vid_2168,Short Video #1168,30,3,131415,12632,2557,785,17,Food
vid_2169,Short Video #1169,55,2,112990,10988,1262,1070,9,Tech
vid_2170,Short Video #1170,49,2,158377,13316,1617,1074,15,Education
vid_2171,Short Video #1171,48,4,85062,12373,992,340,19,Education
vid_2172,Short Video #1172,9,9,66335,7938,343,72,4,Travel
vid_2173,Short Video #1173,10,0,39505,4105,276,388,12,Lifestyle
vid_2174,Short Video #1174,30,4,80365,8121,1426,436,17,Travel
vid_2175,Short Video #1175,58,5,169542,11177,3334,1601,16,Food
vid_2176,Short Video #1176,8,6,56169,4898,413,333,8,Lifestyle
vid_2177,Short Video #1177,23,8,114462,13423,1491,738,13,Food
vid_2178,Short Video #1178,24,2,91686,13061,1787,679,16,Travel
vid_2179,Short Video #1179,37,1,68020,8954,499,264,3,Education
vid_2180,Short Video #1180,24,2,32473,2599,253,236,17,Food
vid_2181,Short Video #1181,53,8,223622,20885,4226,1283,19,Lifestyle
vid_2182,Short Video #1182,16,6,134633,7847,2098,949,23,Lifestyle
vid_2183,Short Video #1183,51,8,488538,29418,3556,4163,23,Food
vid_2184,Short Video #1184,5,1,188649,18303,2056,501,14,Lifestyle
vid_2185,Short Video #1185,30,4,220648,22731,1289,1439,10,Education
vid_2186,Short Video #1186,18,3,34557,2640,397,50,11,Education
vid_2187,Short Video #1187,42,1,34197,3907,570,65,8,Lifestyle
vid_2188,Short Video #1188,41,8,101253,12184,1347,715,12,Food
vid_2189,Short Video #1189,15,8,49569,3961,729,81,14,Travel
vid_2190,Short Video #1190,40,5,65593,8254,649,417,14,Lifestyle
vid_2191,Short Video #1191,17,5,449440,31712,3335,1339,4,Lifestyle
vid_2192,Short Video #1192,47,7,201576,21049,1047,753,22,Lifestyle
vid_2193,Short Video #1193,7,5,56308,7344,975,122,18,Lifestyle
vid_2194,Short Video #1194,37,0,23868,2475,347,77,19,Food
vid_2195,Short Video #1195,10,3,53532,7537,451,449,13,Travel
vid_2196,Short Video #1196,54,6,70663,3946,796,476,16,Travel
vid_2197,Short Video #1197,60,1,81409,8859,1385,777,17,Tech
vid_2198,Short Video #1198,14,8,45824,4865,599,65,20,Lifestyle
vid_2199,Short Video #1199,9,7,194446,22562,1847,1581,2,Lifestyle
vid_2200,Short Video #1200,27,7,64416,8589,580,469,1,Tech
vid_2201,Short Video #1201,14,6,145676,17857,1203,487,0,Travel
vid_2202,Short Video #1202,48,3,101959,13155,1769,771,9,Comedy
vid_2203,Short Video #1203,6,1,173353,13674,2379,1291,18,Education
vid_2204,Short Video #1204,17,2,85583,7595,1338,439,16,Comedy
vid_2205,Short Video #1205,44,5,56670,6385,1014,407,11,Travel
vid_2206,Short Video #1206,6,4,68930,7261,1365,344,0,Lifestyle
vid_2207,Short Video #1207,24,7,69515,10156,607,279,11,Comedy
vid_2208,Short Video #1208,5,5,340690,23399,2627,1771,16,Food
vid_2209,Short Video #1209,41,5,103352,8798,1232,935,23,Food
vid_2210,Short Video #1210,13,0,98990,10619,547,441,2,Tech
vid_2211,Short Video #1211,21,3,167579,22924,2828,776,10,Travel
vid_2212,Short Video #1212,13,4,98711,14109,1802,639,16,Travel
vid_2213,Short Video #1213,15,2,193494,16176,2958,1504,22,Comedy
vid_2214,Short Video #1214,19,8,78964,4478,712,601,2,Lifestyle
vid_2215,Short Video #1215,28,0,74296,6847,508,87,7,Travel
vid_2216,Short Video #1216,42,5,54821,4902,588,393,19,Comedy
vid_2217,Short Video #1217,59,5,299547,44527,5242,1514,3,Comedy
vid_2218,Short Video #1218,39,9,94665,8813,967,541,20,Education
vid_2219,Short Video #1219,34,4,48804,3932,269,295,21,Education
vid_2220,Short Video #1220,35,4,111090,9613,1012,842,6,Travel
vid_2221,Short Video #1221,53,9,66834,5994,1326,566,13,Comedy
vid_2222,Short Video #1222,9,4,78138,10326,1183,532,13,Tech
vid_2223,Short Video #1223,48,5,118949,6911,2202,722,3,Tech
vid_2224,Short Video #1224,54,7,245878,20076,4087,1072,15,Education
vid_2225,Short Video #1225,18,1,104919,15384,1373,235,23,Travel
vid_2226,Short Video #1226,57,5,64432,4208,465,620,21,Lifestyle
vid_2227,Short Video #1227,60,0,72915,9060,745,375,0,Tech
vid_2228,Short Video #1228,15,3,146366,12534,2013,892,16,Tech
vid_2229,Short Video #1229,13,9,30485,3297,550,236,9,Education
vid_2230,Short Video #1230,38,2,52806,3165,476,85,21,Education
vid_2231,Short Video #1231,16,8,112149,9043,764,975,15,Travel
vid_2232,Short Video #1232,39,2,35454,3548,474,289,15,Education
vid_2233,Short Video #1233,39,5,81837,5988,625,652,7,Food
vid_2234,Short Video #1234,5,0,74090,7719,1048,88,6,Comedy
vid_2235,Short Video #1235,44,5,167120,12028,1496,959,5,Tech
vid_2236,Short Video #1236,26,3,84951,9770,719,126,15,Food
vid_2237,Short Video #1237,33,7,201191,28254,2210,1198,19,Lifestyle
vid_2238,Short Video #1238,12,8,103499,6059,1438,772,15,Food
vid_2239,Short Video #1239,15,3,286607,20538,3777,600,6,Travel
vid_2240,Short Video #1240,45,9,42937,5772,372,311,8,Lifestyle
vid_2241,Short Video #1241,41,9,260478,29474,4784,1314,13,Lifestyle
vid_2242,Short Video #1242,18,5,77135,4463,512,640,10,Education
vid_2243,Short Video #1243,34,0,239036,23577,1336,1386,13,Food
vid_2244,Short Video #1244,39,3,201016,14267,2822,809,6,Travel
vid_2245,Short Video #1245,25,6,17833,1246,122,71,0,Tech
vid_2246,Short Video #1246,41,0,131597,18958,1654,1194,12,Education
vid_2247,Short Video #1247,9,7,179615,22659,3462,911,19,Food
vid_2248,Short Video #1248,23,9,219071,26205,3390,1019,2,Tech
vid_2249,Short Video #1249,18,5,48728,3600,694,66,19,Food
vid_2250,Short Video #1250,30,4,140674,8701,1916,601,3,Education
vid_2251,Short Video #1251,8,9,110973,15212,853,959,10,Tech
vid_2252,Short Video #1252,29,8,127879,6469,1469,1003,1,Education
vid_2253,Short Video #1253,49,1,179757,15964,1822,537,13,Food
vid_2254,Short Video #1254,46,4,197605,15366,3813,932,11,Lifestyle
vid_2255,Short Video #1255,29,5,66606,7129,575,184,16,Comedy
vid_2256,Short Video #1256,22,6,115757,8687,1397,1109,11,Lifestyle
vid_2257,Short Video #1257,44,4,101182,8207,1929,645,11,Education
vid_2258,Short Video #1258,12,8,85509,11544,1439,666,0,Education
vid_2259,Short Video #1259,43,0,90557,9990,1762,672,12,Education
vid_2260,Short Video #1260,44,6,111034,7169,1568,984,13,Tech
vid_2261,Short Video #1261,18,9,68789,8436,688,656,23,Travel
vid_2262,Short Video #1262,36,6,167681,11862,2917,216,1,Education
vid_2263,Short Video #1263,55,3,211416,19725,1981,2067,11,Lifestyle
vid_2264,Short Video #1264,42,8,60334,6917,450,533,20,Comedy
vid_2265,Short Video #1265,37,4,217727,16806,3395,968,15,Education
vid_2266,Short Video #1266,27,3,60402,5340,880,515,3,Education
vid_2267,Short Video #1267,19,6,169172,20878,3076,1290,7,Education
vid_2268,Short Video #1268,37,3,217485,31272,4225,1769,1,Tech
vid_2269,Short Video #1269,29,2,93273,9600,1665,278,9,Education
vid_2270,Short Video #1270,21,8,60700,3095,358,415,8,Lifestyle
vid_2271,Short Video #1271,37,7,69340,5813,1037,85,22,Food
vid_2272,Short Video #1272,51,0,122652,11021,2056,1058,14,Travel
vid_2273,Short Video #1273,59,6,320870,26926,6330,3067,12,Education
vid_2274,Short Video #1274,6,8,35751,3347,379,248,22,Tech
vid_2275,Short Video #1275,18,7,104835,11874,791,588,16,Lifestyle
vid_2276,Short Video #1276,57,7,93634,5815,1666,705,15,Education
vid_2277,Short Video #1277,44,5,75063,5799,732,295,1,Tech
vid_2278,Short Video #1278,44,3,94045,9476,1314,624,19,Food
vid_2279,Short Video #1279,55,7,71302,5815,773,532,19,Comedy
vid_2280,Short Video #1280,43,2,208124,31033,2296,475,13,Education
vid_2281,Short Video #1281,55,8,220906,20575,3531,499,2,Lifestyle
vid_2282,Short Video #1282,10,1,104076,14256,1084,774,22,Tech
vid_2283,Short Video #1283,10,1,90700,12666,1396,443,11,Tech
vid_2284,Short Video #1284,7,6,73436,9811,382,661,7,Education
vid_2285,Short Video #1285,11,9,104210,5699,1028,396,1,Tech
vid_2286,Short Video #1286,55,3,299149,43309,2927,413,3,Comedy
vid_2287,Short Video #1287,12,9,92758,5832,1505,635,13,Tech
vid_2288,Short Video #1288,46,7,59655,3187,579,427,15,Travel
vid_2289,Short Video #1289,56,8,77756,7109,1127,465,18,Travel
vid_2290,Short Video #1290,19,6,155139,10776,2377,1109,1,Tech
vid_2291,Short Video #1291,51,4,64174,4390,954,366,11,Education
vid_2292,Short Video #1292,33,7,96739,7621,1359,699,13,Travel
vid_2293,Short Video #1293,37,3,131101,9811,1468,182,5,Lifestyle
vid_2294,Short Video #1294,56,1,67163,7957,711,289,12,Travel
vid_2295,Short Video #1295,34,5,34247,2352,461,99,3,Tech
vid_2296,Short Video #1296,43,8,51904,5414,309,98,21,Education
vid_2297,Short Video #1297,31,0,58967,8765,1069,183,17,Food
vid_2298,Short Video #1298,40,9,86051,8023,1495,234,11,Education
vid_2299,Short Video #1299,33,6,101374,11575,1033,989,19,Education
vid_2300,Short Video #1300,42,9,161816,23776,2184,579,21,Education
vid_2301,Short Video #1301,37,8,47270,3014,897,145,20,Lifestyle
vid_2302,Short Video #1302,41,9,148296,13622,1345,1262,18,Comedy
vid_2303,Short Video #1303,31,8,79019,10669,1275,377,7,Tech
vid_2304,Short Video #1304,59,9,33815,4843,211,162,6,Comedy
vid_2305,Short Video #1305,37,2,99523,10959,1278,496,15,Food
vid_2306,Short Video #1306,8,4,217457,13991,3970,1032,18,Comedy
vid_2307,Short Video #1307,26,7,167689,23501,2226,660,5,Tech
vid_2308,Short Video #1308,6,7,94300,6360,1343,337,19,Tech
vid_2309,Short Video #1309,14,3,193970,16543,3610,1733,20,Food
vid_2310,Short Video #1310,9,0,110783,9699,1742,272,10,Tech
vid_2311,Short Video #1311,14,0,177853,16847,2745,467,4,Food
vid_2312,Short Video #1312,37,3,36426,4699,502,223,15,Food
vid_2313,Short Video #1313,58,5,46639,6073,676,190,6,Tech
vid_2314,Short Video #1314,42,7,152881,18646,2607,732,4,Travel
vid_2315,Short Video #1315,17,5,248592,12979,4894,2053,10,Food
vid_2316,Short Video #1316,35,8,126801,13502,2146,1158,14,Tech
vid_2317,Short Video #1317,51,8,73247,9137,1143,594,2,Travel
vid_2318,Short Video #1318,40,1,59260,5597,416,184,4,Food
vid_2319,Short Video #1319,49,9,81700,11805,1409,802,22,Travel
vid_2320,Short Video #1320,28,0,204471,27068,3279,872,20,Lifestyle
vid_2321,Short Video #1321,56,1,80377,9148,1330,202,4,Education
vid_2322,Short Video #1322,60,4,185100,10410,1567,1017,8,Lifestyle
vid_2323,Short Video #1323,19,3,146026,16827,2709,1099,14,Travel
vid_2324,Short Video #1324,33,3,276055,38967,1783,482,2,Food
vid_2325,Short Video #1325,12,8,111319,9789,980,746,5,Tech
vid_2326,Short Video #1326,9,7,95821,12822,1432,835,16,Comedy
vid_2327,Short Video #1327,33,5,190727,15509,2881,640,20,Tech
vid_2328,Short Video #1328,51,0,56322,6027,546,407,7,Comedy
vid_2329,Short Video #1329,8,1,75628,8685,1173,347,20,Comedy
vid_2330,Short Video #1330,16,5,36026,4243,389,170,10,Food
vid_2331,Short Video #1331,49,1,46509,6430,232,164,5,Travel
vid_2332,Short Video #1332,6,9,313020,22995,2328,2072,7,Tech
vid_2333,Short Video #1333,31,4,149550,11401,2727,635,9,Travel
vid_2334,Short Video #1334,35,4,43372,5222,361,367,23,Lifestyle
vid_2335,Short Video #1335,55,5,202176,13691,1353,1954,2,Food
vid_2336,Short Video #1336,55,5,64717,6240,985,609,22,Food
vid_2337,Short Video #1337,40,5,145011,7541,1683,357,13,Lifestyle
vid_2338,Short Video #1338,40,1,143717,9211,2435,162,22,Tech
vid_2339,Short Video #1339,30,9,268067,31600,4804,1325,13,Education
vid_2340,Short Video #1340,47,2,71493,8918,1264,540,9,Lifestyle
vid_2341,Short Video #1341,31,5,63314,3895,613,620,11,Tech
vid_2342,Short Video #1342,9,7,19664,1430,247,158,5,Comedy
vid_2343,Short Video #1343,24,0,91760,5495,1353,571,11,Food
vid_2344,Short Video #1344,15,0,152542,14238,1499,188,22,Tech
vid_2345,Short Video #1345,14,1,165575,10366,929,1395,13,Travel
vid_2346,Short Video #1346,44,5,209282,19615,2602,542,1,Travel
vid_2347,Short Video #1347,42,8,117463,14472,609,176,8,Food
vid_2348,Short Video #1348,10,3,133635,15814,2573,1156,9,Lifestyle
vid_2349,Short Video #1349,12,2,102834,8025,1743,626,16,Education
vid_2350,Short Video #1350,27,7,150915,17713,1189,325,16,Lifestyle
vid_2351,Short Video #1351,51,9,56356,8046,524,252,2,Tech
vid_2352,Short Video #1352,30,8,42400,3593,837,75,18,Lifestyle
vid_2353,Short Video #1353,50,4,60039,4977,636,404,0,Food
vid_2354,Short Video #1354,47,8,112215,12023,1880,397,11,Tech
vid_2355,Short Video #1355,16,1,45240,3372,529,397,6,Comedy
vid_2356,Short Video #1356,30,2,67511,7774,1212,284,3,Lifestyle
vid_2357,Short Video #1357,17,6,68818,9168,1070,375,9,Lifestyle
vid_2358,Short Video #1358,44,6,157801,15138,843,248,12,Education
vid_2359,Short Video #1359,22,5,146687,17301,1381,510,1,Tech
vid_2360,Short Video #1360,29,5,102980,11862,1376,730,9,Travel
vid_2361,Short Video #1361,37,1,129396,6970,2444,986,20,Lifestyle
vid_2362,Short Video #1362,51,9,130937,8948,855,417,21,Food
vid_2363,Short Video #1363,44,5,79366,11059,1112,439,3,Lifestyle
vid_2364,Short Video #1364,47,3,71289,10257,679,595,17,Education
vid_2365,Short Video #1365,16,2,248205,31781,4552,1096,4,Comedy
vid_2366,Short Video #1366,48,1,22170,3150,365,48,18,Education
vid_2367,Short Video #1367,40,0,63273,5100,667,309,1,Lifestyle
vid_2368,Short Video #1368,52,4,87354,6531,655,559,11,Travel
vid_2369,Short Video #1369,8,1,138132,12215,714,147,16,Lifestyle
vid_2370,Short Video #1370,9,1,195107,10835,2793,807,9,Tech
vid_2371,Short Video #1371,60,6,300751,39394,3335,1944,1,Lifestyle
vid_2372,Short Video #1372,41,7,93430,13866,908,893,5,Travel
vid_2373,Short Video #1373,12,9,97261,12877,1924,454,7,Tech
vid_2374,Short Video #1374,46,7,122708,12945,1471,302,18,Food
vid_2375,Short Video #1375,53,3,71777,5708,1166,416,10,Tech
vid_2376,Short Video #1376,32,0,48506,3384,371,173,11,Education
vid_2377,Short Video #1377,35,6,93176,8050,484,273,8,Comedy
vid_2378,Short Video #1378,13,0,154387,18016,1738,974,1,Education
vid_2379,Short Video #1379,58,3,85326,8080,1278,788,7,Tech
vid_2380,Short Video #1380,55,7,126508,18142,1593,1077,10,Food
vid_2381,Short Video #1381,33,1,32167,4356,590,84,20,Lifestyle
vid_2382,Short Video #1382,18,5,99811,6012,1148,787,3,Tech
vid_2383,Short Video #1383,44,5,77492,4893,748,237,9,Education
vid_2384,Short Video #1384,45,8,45932,5402,860,166,20,Tech
vid_2385,Short Video #1385,26,4,146433,10700,1625,1358,19,Tech
vid_2386,Short Video #1386,15,9,298757,38570,2702,2748,15,Tech
vid_2387,Short Video #1387,27,3,178791,19512,1155,450,7,Food
vid_2388,Short Video #1388,5,4,185767,13557,3139,293,3,Travel
vid_2389,Short Video #1389,50,9,151370,14814,2630,550,9,Travel
vid_2390,Short Video #1390,41,4,145491,13182,800,907,11,Tech
vid_2391,Short Video #1391,25,7,33534,4604,348,298,13,Food
vid_2392,Short Video #1392,30,9,91420,4865,1485,189,15,Food
vid_2393,Short Video #1393,50,7,133947,18696,2571,634,21,Tech
vid_2394,Short Video #1394,40,1,135787,15643,1448,467,17,Education
vid_2395,Short Video #1395,58,6,211720,26201,3828,240,20,Education
vid_2396,Short Video #1396,27,7,53133,2670,579,430,21,Comedy
vid_2397,Short Video #1397,5,5,142110,16033,1093,1182,20,Tech
vid_2398,Short Video #1398,58,4,52102,5671,263,155,11,Comedy
vid_2399,Short Video #1399,59,8,86940,9017,865,205,17,Education
vid_2400,Short Video #1400,55,2,95113,12230,1015,218,6,Education
vid_2401,Short Video #1401,44,9,165635,17488,3176,857,19,Tech
vid_2402,Short Video #1402,19,3,154349,20946,1248,496,23,Comedy
vid_2403,Short Video #1403,25,8,106106,7773,1138,594,22,Comedy
vid_2404,Short Video #1404,51,5,27140,3544,145,121,6,Tech
vid_2405,Short Video #1405,13,7,128913,8757,2121,373,8,Comedy
vid_2406,Short Video #1406,57,6,84069,11039,1574,652,0,Lifestyle
vid_2407,Short Video #1407,13,1,227540,32776,1949,535,5,Education
vid_2408,Short Video #1408,14,2,197224,16481,2255,1615,5,Travel
vid_2409,Short Video #1409,56,0,56228,5790,384,340,21,Food
vid_2410,Short Video #1410,57,8,139986,16214,1659,1188,11,Comedy
vid_2411,Short Video #1411,30,6,141654,8208,991,147,21,Comedy
vid_2412,Short Video #1412,45,0,135606,13480,1742,1049,11,Food
vid_2413,Short Video #1413,39,2,125460,10796,2009,183,9,Comedy
vid_2414,Short Video #1414,56,3,144075,19773,1916,1376,22,Food
vid_2415,Short Video #1415,29,3,243018,33455,2108,1780,5,Tech
vid_2416,Short Video #1416,30,4,70910,8514,730,275,16,Lifestyle
vid_2417,Short Video #1417,15,2,57326,6625,835,222,18,Lifestyle
vid_2418,Short Video #1418,42,2,157886,19478,2186,1382,17,Education
vid_2419,Short Video #1419,6,0,31887,2761,224,290,5,Travel
vid_2420,Short Video #1420,11,6,146153,13219,2583,1318,23,Comedy
vid_2421,Short Video #1421,22,9,131421,13847,1593,1087,18,Travel
vid_2422,Short Video #1422,31,0,24165,3474,179,202,9,Tech
vid_2423,Short Video #1423,38,1,67386,8248,461,414,23,Lifestyle
vid_2424,Short Video #1424,31,3,254125,26708,4951,318,7,Tech
vid_2425,Short Video #1425,21,3,41179,5231,379,73,20,Tech
vid_2426,Short Video #1426,47,4,112145,9766,2089,767,23,Comedy
vid_2427,Short Video #1427,48,1,54017,6646,602,249,5,Tech
vid_2428,Short Video #1428,55,3,64513,5875,696,393,20,Lifestyle
vid_2429,Short Video #1429,58,0,311698,24301,4835,959,6,Travel
vid_2430,Short Video #1430,28,1,106304,11796,547,727,23,Lifestyle
vid_2431,Short Video #1431,29,0,134614,15977,1355,428,0,Comedy
vid_2432,Short Video #1432,11,9,92274,8851,880,474,17,Lifestyle
vid_2433,Short Video #1433,56,9,39772,4237,716,211,23,Food
vid_2434,Short Video #1434,10,3,48486,5789,627,126,19,Travel
vid_2435,Short Video #1435,57,3,200197,25379,2095,1778,11,Food
vid_2436,Short Video #1436,28,6,108199,15099,972,620,15,Food
vid_2437,Short Video #1437,37,9,62182,5313,861,547,9,Education
vid_2438,Short Video #1438,53,8,97418,14140,708,327,9,Comedy
vid_2439,Short Video #1439,33,8,146819,16697,1276,374,13,Tech
vid_2440,Short Video #1440,47,4,129662,16696,1219,150,19,Food
vid_2441,Short Video #1441,26,9,62201,7462,878,114,9,Lifestyle
vid_2442,Short Video #1442,30,0,38361,2706,406,89,9,Tech
vid_2443,Short Video #1443,32,0,77324,4418,973,132,10,Lifestyle
vid_2444,Short Video #1444,54,5,192034,23548,2833,1742,22,Lifestyle
vid_2445,Short Video #1445,25,1,164822,16664,3188,1516,1,Tech
vid_2446,Short Video #1446,53,7,126278,15181,2080,1191,19,Tech
vid_2447,Short Video #1447,11,8,89096,8703,987,858,7,Lifestyle
vid_2448,Short Video #1448,21,3,72399,5880,1174,392,22,Comedy
vid_2449,Short Video #1449,24,4,90093,7072,1733,519,6,Travel
vid_2450,Short Video #1450,45,7,157796,19417,1970,343,7,Education
vid_2451,Short Video #1451,53,2,180975,14057,2019,404,0,Travel
vid_2452,Short Video #1452,24,4,84366,10247,520,671,20,Comedy
vid_2453,Short Video #1453,58,2,452136,39967,8312,3934,1,Education
vid_2454,Short Video #1454,26,9,104343,13260,907,841,17,Tech
vid_2455,Short Video #1455,32,2,80163,5152,477,682,14,Education
vid_2456,Short Video #1456,44,2,239282,16868,3124,834,0,Lifestyle
vid_2457,Short Video #1457,53,6,29057,3445,513,150,4,Travel
vid_2458,Short Video #1458,11,6,131665,13959,1461,675,1,Education
vid_2459,Short Video #1459,5,6,94496,6651,1582,940,19,Lifestyle
vid_2460,Short Video #1460,36,9,235369,33018,4129,2246,2,Comedy
vid_2461,Short Video #1461,17,7,141910,11011,1676,906,18,Education
vid_2462,Short Video #1462,34,4,107308,9883,1487,240,17,Lifestyle
vid_2463,Short Video #1463,27,4,146910,10317,1911,488,21,Comedy
vid_2464,Short Video #1464,55,3,52399,4653,1000,223,17,Tech
vid_2465,Short Video #1465,60,6,176326,17485,2800,1562,13,Comedy
vid_2466,Short Video #1466,23,9,44057,3503,831,111,23,Comedy
vid_2467,Short Video #1467,36,3,122405,15534,1015,364,7,Travel
vid_2468,Short Video #1468,34,1,100847,9015,973,417,11,Lifestyle
vid_2469,Short Video #1469,33,3,34274,4214,207,320,20,Education
vid_2470,Short Video #1470,53,7,102884,7274,1285,569,9,Travel
vid_2471,Short Video #1471,49,8,116913,10253,2117,797,22,Food
vid_2472,Short Video #1472,33,2,66640,3385,659,298,19,Comedy
vid_2473,Short Video #1473,34,6,53774,6768,372,145,16,Food
vid_2474,Short Video #1474,20,8,132628,14932,799,398,10,Travel
vid_2475,Short Video #1475,44,3,122686,16167,1436,1008,1,Lifestyle
vid_2476,Short Video #1476,23,9,113107,10808,843,1022,3,Travel
vid_2477,Short Video #1477,22,2,99240,12898,1011,539,0,Lifestyle
vid_2478,Short Video #1478,5,4,70267,8063,1215,296,14,Lifestyle
vid_2479,Short Video #1479,18,0,385890,19433,4152,3191,12,Tech
vid_2480,Short Video #1480,55,2,82536,6220,1167,582,7,Comedy
vid_2481,Short Video #1481,51,7,58743,5838,736,80,3,Travel
vid_2482,Short Video #1482,54,7,101992,11409,1609,423,9,Lifestyle
vid_2483,Short Video #1483,6,3,88559,5008,650,632,18,Travel
vid_2484,Short Video #1484,58,1,81396,9808,1530,501,17,Travel
vid_2485,Short Video #1485,32,7,303933,31716,4453,2979,4,Lifestyle
vid_2486,Short Video #1486,53,7,50118,5141,454,440,18,Education
